"instName","summary","museumPropertyName","log","lat","formatted_address","level","exact"
"禹州钧瓷文化博物馆","禹州钧瓷文化博物馆的设立是为了教育、研究、欣赏和传承弘扬钧瓷文化的目的，由社会力量利用非国有文物、标本、资料等资产依法设立并取得法人资格，向公众开放的非营利性社会服务机构。博物馆位于禹州市颖北大道东段的中国钧瓷文化园内，展览区面积共2000多平方米，展品511件（套），基本陈列“钧韵天成”由窑系、作坊、重器、孔家四部分组成。","非国有","113.51008216937916","34.14720824310159","河南省许昌市禹州市禹州","兴趣点","1"
"宁海县海洋生物博物馆","宁海县海洋生物博物馆坐落在浙江宁海湾，面朝大海。建筑面积约2000平方米，展厅面积1250平方米，分三个展区，共收藏有3000多件海洋生物标本，是国内专业的海洋生物收藏馆。它综合了我国海洋主要的生物类型，涉及海洋生物化石、珊瑚类、贝壳类、鱼类、甲壳类、棘皮类、藻类等主要物种。其中珊瑚类的标本110余种，以品种多，个体大，稀有度高而闻名，其品种和数量均居全国同类博物馆之首。","非国有","121.53037943675105","29.46141561587165","浙江省宁波市宁海县生物博物馆","兴趣点","1"
"新泰市汶河民俗文化博物馆","新泰市汶河民俗文化博物馆成立于2015年12月26日，位于新泰市青云街道办事处后孤山村。博物馆总建设面积8000平方米，藏品共计80余种54000多件。自成立以来共接待观众26万余人次。\r博物馆共有10个展厅，涵盖了生产生活用具、文献典籍、战争题材、文本账册、传统技艺、口承文学、风俗习惯、民间戏曲服装道具、非物质文化遗产等。该博物馆对研究当地的民俗文化和非物质文化遗产传承有着重要作用。","非国有","117.8801004443769","35.98957301204065","山东省泰安市新泰市民俗文化博物馆","兴趣点","1"
"歙县新安歙砚艺术博物馆","歙县新安歙砚艺术博物馆于2008年7月开馆，集收藏、保护、研究、展示、宣传和传播歙砚艺术为一体，展厅面积1200平方米，收藏的精品歙砚、徽墨500余件，图书资料20余册，分古砚及图书图片资料展厅、原材料展厅和现代砚雕技艺传承工艺展示三个部分。","非国有","118.41635865293121","29.861890208792197","安徽省黄山市歙县歙砚艺术博物馆","兴趣点","1"
"龙江县博物馆","龙江县博物馆是展示龙江县自然资源、历史文化和建设\n成就的综合性博物馆。建筑面积800平方米，展厅面积500余\n平方米。1994年10月20日正式开馆，现有编制4人。\n建馆之初，设“美丽富饶的龙江——龙江县自然资源陈\n列”“历史悠久的龙江——龙江县历史文物陈列”“成就辉\n煌的龙江——龙江县建设成就陈列”三个基本陈列。2007年\n龙江县政府建设文体活动中心，博物馆迁入并将原三个基本\n陈列合并为自然、历史、成就综合陈列。建馆以来，举办了\n黄克诚将军生平展、孔繁森事迹展、南宋女尸及出土文物展\n和龙江县乡镇企业成果展等临时展览。每年逢重要节庆日举\n办各种演讲、征文比赛、知识竞赛等丰富多彩的活动。已编\n著《黑龙江清代民国官印集》一书。","文物","123.17822769863962","47.3339492865703","黑龙江省齐齐哈尔市龙江县","区县","1"
"平度市何家楼陶艺博物馆","平度市何家楼陶艺博物馆是上级部门批准合法经营场所，具有：“民办非企业单位登记证书”、山东省文物局批复的“博物馆设立备案确认书”、平度市文化广电新闻出版局的“关于成立何家楼陶艺博物馆的批复”、“平度市人民政府关于公布第三批平度市非物质文化遗产名录的通知”国家商标局颁发的“何家楼”注册商标。监管部门的“检测报告”。平度市陶艺博物馆的陶制品，历史久远，有着共同探讨和研究的文化价值。我们愿同陶业同仁们一起合作，包括企业、学校、事业单，把这一本地区的非物质文化遗产项目传承，保护下去，留住土陶烧制技艺。留住浓浓的乡愁","非国有","119.96076941221064","36.76490947411743","山东省青岛市平度市陶艺博物馆","兴趣点","1"
"顾维钧生平陈列馆","""顾维钧生平陈列""位于嘉定法华塔塔院内，周边交通便捷。陈列室主要陈列了顾维钧生平资料以及生前用过的部分物品。通过大量珍贵的历史照片和实物，向观众讲述了中国近代史上著名外交家顾维钧先生始终以维护国家利益与民族尊严为主旨，勇于任事，反对侵略战争，坚持和平自主的55年外交生涯。","文物","121.24647207224776","31.385908711550172","[]","[]","1"
"和硕县民族博物馆","和硕县民族博物馆用地面积为850㎡，展厅面积为309㎡，成立于2008年10月。该博物馆现有藏品230件（套），基本陈列为和硕特历史文化民俗展，主要职能是为了宣传实施国家文物保护的相关法律法规，增加群众文物保护意识，收藏重要历史文物，展示我国新疆巴州地区少数民族特别是生活在和硕的蒙古族和其他民族悠久灿烂的历史文物，进行有关和硕县历史文物的考古、研究，并利用文物开展社会教育工作，通过大量精美的融艺术性与历史性为一体的历史文物向人们展示灿烂的文明。","文物","86.15379952426531","41.73193707500845","新疆维吾尔自治区巴音郭楞蒙古自治州和硕县","区县","1"
"甘肃地质博物馆","甘肃地质博物馆是一座全面展示和介绍甘肃省国土资源概况的自然类博物馆，是集收藏、科研、科普教育和娱乐休闲诸功能为一体的公益机构。先后获得“全国科普教育基地”、“国家国土资源科普基地”、“全国青少年科技教育基地”、“甘肃省科普教育基地”、“预备役国防教育基地”等称号。甘肃地质博物馆位于兰州市城关区团结路6号。建筑面积12568平方米，布展面积4860平方米。馆内设有序厅、地球厅、矿物岩石厅、宝玉石厅、生命演化厅、土地资源厅、地质环境厅、矿产资源厅等8个常设展厅，以及穹幕影厅和临时展厅，馆外设有矿石林和影雕文化墙。馆内收藏有国内外地质矿产、古生物、矿物和岩石标本共3万余件，展示有大夏巨龙、兰州龙和甘肃鸟等一大批国宝级精品。","行业","103.85859340947792","36.06936211869669","甘肃省兰州市城关区地质博物馆","兴趣点","1"
"山东黄河三角洲国家级自然保护区湿地博物馆","湿地博物馆隶属于山东黄河三角洲国家级自然保护区管理局，占地7872平方米，分为序厅、生态厅、生物多样性厅、地质厅、电教厅。于2005年10月正式开馆，是目前东营市唯一的市级综合性自然博物馆。于2006年被中共东营市委宣传部评为“东营市爱国主义教育基地”，2015年被山东省科学技术协会、山东省财政厅评为“五星级山东省科普教育基地”，同年被中国科学技术协会命名为“全国科普教育基地”。2016年被中国自然科学博物馆协会湿地博物馆专委会等单位授予中国十大最美湿地场馆称号。","行业","118.64156466725785","37.41570165599353","山东省济南市章丘区黄河","兴趣点","1"
"西安半坡博物馆","主要藏品以史前时期的陶器、石器、骨器，及化石标本为主。基本陈列以半坡遗址聚落，半坡遗址出土文物为主体。","文物","109.04609995315674","34.274545228741665","陕西省西安市灞桥区半坡博物馆","兴趣点","1"
"福建省阳光木雕博物馆","福建阳光木雕博物馆坐落于莆田工艺美术城阳光艺博馆三层，建筑总面积2524m2，展厅面积1569 m2。本馆属于非国有性质博物馆，现配有工作人员9名，其中大专以上文化程度5人，具有中级以上专业技术人员的3人；博物馆现收有藏品366件（套）","非国有","119.34785697839668","26.059433405211873","福建省福州市台江区阳光","兴趣点","0"
"莒县刘勰故里民俗生态博物馆","刘勰故里民俗生态博物馆位于莒城西9公里，浮来山风景区东门50米处，展厅总面积为1000平方米，藏品量为3000余件（套），是一座集民俗物件收藏、陈列、展览及孙光祥（书画）艺术馆于一体，担负着民俗文化研究、物件展示和青少年学习教育的非国有博物馆。博物馆以系列古钱币为强项，以民俗物件齐全为亮点，以两馆合一为特色，包含了明清、民国到解放后至改革开放初期，七、八十年代，老百姓使用的木质各种生活器具和锯、刨、锛、凿等木工工具，民间床、桌椅、板凳、衣橱、衣架、钟表、瓷器等，展示织布机、纺线机、服装鞋帽等成品和加工工艺过程的道具等，复原了石磨、石碾、石臼等老式粮食加工生产用具。在展览方式上，以实物资料展览为主，兼图片、史料等展览方式开展。","非国有","118.83161677271772","35.58008510092543","山东省日照市莒县","区县","0"
"乌拉特前旗博物馆","乌拉特前旗博物馆位于巴彦淖尔市乌拉特前旗乌拉山镇文博图书中心五、六楼，建筑面积3000平方米，是集中反映乌拉特前旗历史、民族文化遗产和非物质文化遗产以及新时代城乡建设成就成果的公益性文化殿堂。基本陈列主体特色鲜明、突出重点、兼顾历史、精细新颖。","文物","108.64700579438602","40.73586811981606","内蒙古自治区巴彦淖尔市乌拉特前旗","区县","1"
"瑞安市叶适纪念馆","本馆位于瑞安莘塍东街446号，叶适后裔集资，于2001年跨温瑞塘河支流直洛河而建。3间6层，建筑面积1280平方米。2003年7月开馆，免费开放，一层、二层出租以馆养馆，三层会议室、办公室，四至六层为展厅，分别为叶适生平业绩、叶适与永嘉学派、叶适思想对后世的影响。本馆2004年、2008年、2012年先后被命名为瑞安市、温州市爱国主义教育基地，温州市社会科学普及示范基地。被列入温州地区专题博物馆系列，2016年被列入全国4626家博物馆（纪念馆）名录，並被评为中国社会组织评估等级3A称号。","非国有","120.68152606959487","27.78252356474366","浙江省温州市瑞安市叶适纪念馆","兴趣点","1"
"菏泽市书画艺术博物馆","菏泽市书画艺术博物馆，于2014年经山东省文物局批准成立，依托曹州书画院对其下辖的李荣海美术馆、晁楣版画艺术陈列馆、沙里斯托奥艺术陈列馆、赵登禹纪念馆、艺苑宾舍等资源进行有机整合，设立了菏泽市书画艺术博物馆。我馆坐落于菏泽市牡丹区广福街260号，占地面积15000平方米，共收藏现当代，书画名家作品2000余幅。其中，晁楣版画艺术陈列馆共收藏陈列晁楣先生，版画作品80件；李荣海美术馆共收藏陈列李荣海先生书画作品150件；沙里斯托奥艺术陈列馆，收藏罗马尼亚美协主席沙里斯托奥先生油画精品60件。","行业","115.45734720167621","35.241976404518965","山东省菏泽市牡丹区书画艺术","兴趣点","1"
"淮南市大通万人坑教育馆","成立于1968年，建筑面积6900平方米，展厅面积2400平方米，以大通万人坑遗址和秘密水牢遗址为核心，现有“日军侵占淮南罪证”陈列展。","文物","117.04938383174839","32.618503024921814","安徽省淮南市大通区万人坑教育馆","兴趣点","1"
"柳州工业博物馆","柳州工业博物馆位于柳东路220号，于2012年5月1日建成并正式对外开放。是国家AAAA级旅游景区，首批十大“国家工业遗产旅游基地”，全国博物馆2012年度“十大陈列精品奖”优秀单位，广西绿色环保教育基地，广西科普教育基地、广西爱国主义教育基地。柳州工业博物馆总占地面积11万平方米，总建筑面积6万平方米。园区设计以红色为基调，设计主题寓意为“追忆激情燃烧的火红年代”，分为室内展区、室外展区、旅游休闲购物区、企业家会所等部分。其中，室内展区设有“柳州工业历史馆”“柳州企业风采馆”“柳州生态宜居馆”及“机动展厅”等。柳州工业博物馆的建成，成为了一部生动、丰富的工业历史、工业科技和社会文化发展史，填补了广西工业类博物馆的空白，是广西、乃至全国的第一所城市综合性工业博物馆。","文物","109.42474649992081","24.32318515939008","广西壮族自治区柳州市鱼峰区工业博物馆","兴趣点","1"
"岱山县海洋文化博物馆（中国台风博物馆、中国海洋渔业博物馆、中国海防博物馆、中国盐业博物馆）","台风博物馆建立于2003年12月,总建筑面积5000余平方米,原由静态馆和动态馆组成，2016年经过升级改造后，重新布局，通过运用现代展示手法，辅以多媒体互动设备，配备VR体验设备振动式VR体验仪、气象知识设备等互动项目。台风馆是国内首创的风文化旅游项目，是融科普、旅游、科研诸功能于一体，是演绎台风发生、发展、消亡，展示广大人民群众众志成城防台抗台英雄之举的全国首家灾难性博物馆，是具有浓郁海洋“风”文化特征的人文景观。\n\n海洋渔业馆于2004年5月落成开馆，一期建筑面积1200平方米，由民国初期建造的二层楼木结构的四合院建筑为博物馆用房，原为盐廒，解放初驻岱山县人民政府机关。有前楼、主楼各五间，左右厢楼各二间，共有海洋资源展、渔业捕捞和作业方式展、贝壳馆、渔民习俗展等四个展厅组成，展出了自清道光年间至今的各种船具、船模、网具、生活用具、渔民服饰、各种海洋生物标本等，它成为青少年、县内外游客了解海洋生物、了解渔业发展的一大窗口。\n\n海防博物馆位于黄嘴头东南面沿海地带，它利用原有的兵营建筑重新修饰扩建而成，于2006年7月建成开馆，规划整馆用地面积约46280平方米，整个园区设有中心展览区、边缘展览区、隧道展览区、休闲旅游区等四大区域。中心展览区主馆结合600余幅图片资料和战斗机、高射抢等实物，展示了近代、现代的海防史，特别是舟山的海防历史。边缘展览区、隧道展览区和休闲旅游区复原了原驻岛官兵用房的设施和场景，用实物真实再现海防官兵的生活。\n\n盐业博物馆于2005年7月建成开馆，座落于岱西万亩盐田之中，一期总面积5500平方米，展馆包括展陈区、教育研究区、综合服务区、中央控制区等。展品内容包括三个部分：一是制盐工艺厅，设计全套的制盐过程，让游客了解制盐的操作工艺；二是盐雕展览厅，以盐为原料制作盐民劳动、斗争、生活的雕塑群，三是制盐劳动资料实物展览厅，陈列从“煎煮”、“板晒”、“滩晒”制盐工艺演变中的盐业各种劳动工具和科技应用的文字、图片、实物等。","文物","122.14146389166712","30.3152785203814","浙江省舟山市岱山县中国海洋渔业博物馆","兴趣点","1"
"安丘市博物馆","安丘市博物馆始建于1990年，占地面积9960平方米，馆舍面积1650平方米。馆藏文物3000余件，其中国家一级文物8件、二级文物48件、三级文物286件。主体建筑陈列楼建筑面积1400平方米，内设欧亚美艺术陶瓷展厅、鞠国栋徐美芳夫妇捐赠藏品展厅、书画展厅等五个展厅，以及全国重点文物保护单位安丘董家庄汉画像石墓。","文物","119.1912080715829","36.43717945956951","山东省潍坊市安丘市安丘市博物馆","兴趣点","1"
"日喀则博物馆","概述：\n1、类型 ：历史博物馆\n2、隶属关系 隶属于日喀则市文化局（文物局）\n3、创建时间：2005年11月6日开工，2007年4月主体工程竣工\n4、正式开馆时间：2010年7月\n5、所在位置 位于西藏自治区日喀则市桑珠孜曲城南街道办事处雪强路与嘎久美达路交汇处西北50米处。\n6、面积：18369.87平方米。\n7、布局：日喀则市博物馆平面布局呈长方形，院门向南，中部为庭院，主体建筑位于庭院北部， 为五层房屋，由工作区和展区部分组成。其展区主要分布在二、三、四、五层，二层为值班室和博物馆参观入口，三层设有“藏宝遗珍”馆、后藏民俗展，四层为临时展区，五层设有日喀则18县（区）特色展区以及文物库房，工作区分布在四层北面。","文物","88.87461913328416","29.277341864158974","西藏自治区日喀则市","市","1"
"兵团战士博物馆","内蒙古兵团博物馆坐落于原北京军区内蒙古生产建设兵团一师一团（县乌兰布和农场）旧建筑群，总占地面积43000平方米，主要包括礼堂、办公室、宿舍、食堂、原巴盟林校教室、卫生院、机耕连礼堂、铸造车间等。现内蒙古兵团博物馆的前身为兵团战士纪念馆，2015年改扩建后建筑面积2400多平方米，陈列面积1200余平方米，由序厅、基本陈列厅两大部分组成，共展出实物300余件，图片280余幅，整个展陈再现了兵团创建、发展、改革的全过程。","文物","","","[]","[]","0"
"荣昌陶博物馆","荣昌安陶博物馆是集中展示国家级非物质文化遗产“（荣昌陶）安陶”的重要平台，集收藏、展示、交流、体验、互动、科普以及研发、制作、销售等于一体。","行业","105.46320785218106","29.36457805835529","重庆市荣昌区荣昌陶博物馆","兴趣点","1"
"南昌市中国工艺美术大师博物馆","南昌市中国工艺美术大师博物馆成立于2015年，为专题性博物馆，通过收藏、陈列、研究443位中国工艺美术大师的生平和作品，全方位展示中国工艺美术的发展与传承历史，具有特殊性、唯一性，馆内收藏工艺雕塑、刺绣和染织、织毯、抽纱花边和编结、陶瓷，传统工艺玻璃，编织工艺、漆器，传统工艺家具、金属工艺及首饰，其他工艺美术十一大门类的作品，历史悠久，技艺精湛，世代相传，有完整的工艺流程，具有鲜明的民族风格和地方特色。","非国有","115.90977522240867","28.60707463973131","江西省南昌市青云谱区中国工艺美术大师博物馆","兴趣点","1"
"北川羌族自治县羌族民俗博物馆","北川羌族民俗博物馆成立于2006年5月，新馆由澳门基金会援助一亿澳门元重建。占地面积13000平方米，建筑面积8002平方米，展厅面积5445平方米。2013年1月正式开馆。本馆以中国羌族作为宏大背景，从羌族的起源开始来解读整个羌族的文化特征，突出羌族民俗和文化主题；放眼羌族，立足北川，着重展示北川羌族的历史、社会和文化。馆内展陈以实物形态和大型场景复原相结合，并运用声、光、电等现代科技手段，充分展示不同时代、地域、民族、民俗特色，大大增强了知识性、趣味性和互动性。展览荣获2012年度全国博物馆陈列展览优秀奖。目前相关部门授予：中国民族博物馆北川分馆、中国博物馆协会团体会员、四川省民族团结进步教育基地、四川省社会科学普及基地、西南科技大学政治学院实践教学基地、绵阳市社科联禹羌文化普及基地、国家5A级景区、绵阳市文明窗口。","文物","104.46928623224971","31.61304974152632","四川省绵阳市北川羌族自治县羌族民俗博物馆","兴趣点","1"
"中共广西省工委横县会议旧址陈列馆","中共广西省工委横县会议纪念馆，坐落在横县县城横州公园（红色文化园）内，为“一馆两牌”，即同时悬挂中共广西省工委横县会议纪念馆和横县党建文化展示中心两个牌子。由原馆（建于1987年）——中共广西省工委横县会议纪念馆改造建成，2007年重新对外开放，2012年重新装修，占地面积1800平方米。馆内有横县会议的革命文物及抗日战争文物共45件，举办红色印记——横县会议纪念展，内设红色印记、科学决策、坚强堡垒、先锋赞歌、和谐乐章、畅想未来、党建精品示范点等十个展厅。2005年11月，中共广西省工委横县会议纪念馆定为横县爱国主义教育基地。2009年9月定为南宁市爱国主义教育基地。","行业","108.81379821910737","23.251063567883566","广西壮族自治区南宁市横县","区县","1"
"珠海市博物馆","珠海市博物馆始建于1985年，国家二级博物馆。现址：珠海市香洲区景山路191号九洲城。九洲城是中式古典风格建筑群，占地面积15400平方米，其中建筑面积8000平方米，市级文物保护单位，珠海市标志性建筑之一。现有展厅13个，基本陈列有《珠海历史文物集萃》、《珠海古代碑刻》、《珠海海防史迹》等。博物馆现有文物藏品13857件，其中一级文物15件、二级文物249件、三级文物869件。2017年举办各种临展16个，参观人次650000。即将建成新馆，地址：珠海市香洲区海虹路口，建筑面积33000平方米。","文物","113.57422519759062","22.260281907427995","广东省珠海市香洲区珠海市博物馆","兴趣点","1"
"武汉虞小风指画博物馆","武汉虞小风指画博物馆位于武汉市江夏区江夏大道创业农庄，由手指画大师虞小风创建。武汉虞小风指画博物馆展厅面积为1300平方米，馆藏作品593件，收藏有其父——著名指画大师虞一风、其子三代人的代表之作。举办主题性“江夏画派名家作品展”，开辟设有武汉礼品旅游商品专柜，并与清华大学、中央工艺美院的教授、学生进行的研讨和交流，和兄弟馆之间加强沟通联谊，积极参予武汉市民办博物馆协会的建设等。。","非国有","114.25117954990037","30.613889733148955","湖北省武汉市","市","1"
"光山县酒文化博物馆","主要藏品：陈列主题，评百年老酒，话千年酒文化，陈列有上百年老酒数千瓶等","文物","114.91384420964167","32.013367959195556","河南省信阳市光山县","区县","0"
"柳州菜饮食文化博物馆","柳州菜饮食文化博物馆于2013年1月12日成立，是广西第一家以餐饮文化为主题的民间博物馆。全馆共三层楼，一楼为展示区，展示面积400多平方米，藏品500余件，包含瓷器类、石器类、木器类及其他杂器类，围绕柳州及周边多民族地区餐饮历史文化主题，展示柳州菜的历史文化和当地的风土人情。","非国有","109.42583556382145","24.306775291666437","广西壮族自治区柳州市鱼峰区菜饮食文化博物馆","兴趣点","1"
"陕西师范大学博物馆","陕西师范大学博物馆由历史馆、书画馆、妇女馆和教育馆四个部分组成。历史馆藏有包括殷商甲骨文、商周青铜器、汉代瓦当、汉唐铜镜、宋元明清瓷器等等级较高的藏品；书画馆现藏有历代书画、明清圣旨、历代石刻拓片等藏品；妇女馆是国内第一个综合性妇女博物馆，分为她的故事、江永女书、生育文化、女红和中华嫁衣五个主题展出；教育馆以中国教育史为主线正组织陈列布展。","行业","108.88818048756802","34.15603489011331","陕西省西安市长安区陕西师范大学博物馆","兴趣点","1"
"山丹县博物馆（山丹艾黎捐赠文物陈列馆）","山丹县博物馆，又名山丹艾黎捐赠文物陈列馆，是甘肃省人民政府为了珍藏和展示艾黎捐赠的珍贵文物而于1982年拨专款修建，占地面积2400 平方米，建筑面积1200 平方米，国家三级博物馆，现有馆藏文物5300件，一级文物27件，二级文物219件，三级文物1178件。1995年被中共甘肃省委命名为省级爱国主义教育基地，2006年被文化部命名为文化基础设施管理先进集体，现为国家AAA级旅游接待景点、2011年被评定为甘肃省中共党史教育基地。","文物","101.08855156824742","38.781148094409616","甘肃省张掖市山丹县山丹县博物馆","兴趣点","1"
"民勤县博物馆","民勤县博物馆具有较为丰富的藏品资源且特色鲜明。现有各类藏品952件。类别有玉器、石器、骨器、陶器、木器、铜器、金银器、钱币、书画、古籍、丝织品等二十个类。展出玉器、石器、骨器、陶器、铜器、金银器、钱币、书画、古籍等各类精品文物212件（套）。有《历史文物图片展》和《民勤人书画展》2 个展览。","文物","102.99167894981439","38.51659596381368","甘肃省武威市民勤县民勤县博物馆","兴趣点","1"
"扬州八怪纪念馆","扬州八怪纪念馆位于扬州市广陵区淮海路驼岭巷18号，在西方寺遗址上修建，是宣传和弘扬扬州八怪艺术成就的专业纪念馆。纪念馆虽然占地只有四千多平方米，却汇集了唐代的古槐、五代的经幢、元代的银杏、明代的大殿、清代的八怪以及现代的传承，着实让我们从古看到今。","文物","119.4259767018845","32.400553690126365","江苏省扬州市广陵区八怪纪念馆","兴趣点","1"
"靖西市壮族博物馆","广西靖西市壮族博物馆于1987年建成开馆，占地面积3394.5平方米，建筑面积1880平方米，馆藏文物1935件。馆内设序厅（专题陈列）、历史文物陈列、壮族文化艺术陈列、民俗风情陈列、革命历史文物陈列、碑园等六个展厅。2001年评为自治区爱国主义教育基地；2009年5月由国家文物局公布为“国家三级馆”；2010年评为民族团结教育基地。","文物","106.41146839539809","23.133919457353226","广西壮族自治区百色市靖西市壮族博物馆","兴趣点","1"
"苏州历史货币博物馆","位于苏州市姑苏区斑竹巷7-1号，以收藏古代钱币为特色。","非国有","120.58113759215875","31.30107071116033","江苏省苏州市","市","0"
"苏州碑刻博物馆","苏州文庙管理所（苏州碑刻博物馆）占地面积为一万七千六百多平米，展区面积三千五百四十六平米。苏州碑刻博物馆是专门收藏、研究、陈列和复制古代碑刻的专业性博物馆。馆舍建在苏州府学文庙（北宋名臣范仲淹创建）内， 1986年12月，苏州碑刻博物馆正式对外开放。馆藏碑刻1100余方，还保存有明清以来的各类孤本、摹本拓片（本）600O余张（册），其中以宋代《平江图》、《天文图》、《地理图》、《帝王绍运图》碑刻及“清代苏州工商经济碑刻”具有代表性。","文物","120.61953792565221","31.296858618682112","江苏省苏州市姑苏区碑刻博物馆","兴趣点","1"
"孙中山纪念馆","太原市孙中山纪念馆位于太原市文瀛公园内，文瀛公园始建于明清时期，园内文物众多，历史典故深远，市革命运动的发祥地。2004年晋升为文瀛公园湖辛亥革命旧址省级文物保护单位。孙中山纪念馆属于文瀛湖辛亥革命旧址的一部分。","行业","113.29164454172997","23.09902468637233","广东省中山市孙中山纪念馆","兴趣点","1"
"凉城县贺龙革命活动旧址","贺龙革命活动旧址位于凉城县鸿茅镇井沟子村，现为内蒙古自治区重点文物保护单位，自治区爱国主义教育基地，首批自治区红色旅游经典景区，凉城县党员干部教育基地。1945年10月至1946年1月间，贺龙率部进驻凉城，政治部设于井沟教堂，贺龙、甘泗淇等领导曾在此整训部队，指挥战斗。井沟教堂内的立柱上至今留有当年张贴的“毛主席万岁”、“朱总司令万岁”等标语。1987年，为纪念这位功勋卓著的开国元勋，将贺龙等住过的井沟子教堂修缮辟为革命活动旧址。","文物","112.47885096304738","40.50058347049894","内蒙古自治区乌兰察布市凉城县贺龙革命活动旧址","兴趣点","1"
"慈溪市上林遗风博物馆","慈溪市上林遗风博物馆创立于2010年，主要以越窑青瓷为主，馆藏有800余件越窑青瓷。","非国有","121.26223340012164","30.172105334625773","浙江省宁波市慈溪市","区县","0"
"木垒县博物馆","木垒博物馆成立于1987年3月，于2006年11月变更为木垒县文物局（博物馆）。木垒县委、县人民政府于2010年投资3500万元建成木垒博物馆，总面积4300平方米，展厅面积3000平方米，库房面积300平方米，位于木垒县人民北路。现已登录的田野文物遗址共167处，其中国家级1处（包含9处文物遗址）、自治区级6处（包含83处文物遗址）、县级25处、未核定级别文物遗址50处；陈列展示有《历史文物展》、《民族、民俗风情展》、《社会经济发展成就展》、《资源展》、《临时展》5大区域；馆藏文物1470件，其中国家一级文物2件、二级文物8件、三级文物31件，民族民俗文物300余件，古钱币206种共10000余枚。","文物","90.28276722532459","43.84147872263133","新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县木垒博物馆","兴趣点","1"
"柳州市公安陈列馆","柳州市公安专题类陈列馆","行业","109.22690712342458","24.261971441778968","广西壮族自治区柳州市","市","1"
"旅顺日俄监狱旧址博物馆","原监狱是1902年由沙皇俄国始建，1907年日本扩建而成。1971年7月，监狱旧址经过修复后，作为陈列馆向社会开放；1988年，监狱旧址被国务院列为全国重点文物保护单位；2005年，监狱旧址博物馆被中共中央宣传部批准授予“全国爱国主义教育示范基地”的称号。2006年被国家国防教育办公室授予“国家级国防教育示范基地”称号。","文物","121.26041230110091","38.82417596133991","辽宁省大连市旅顺口区旅顺日俄监狱旧址博物馆","兴趣点","1"
"利顺德博物馆","利顺德博物馆占地700平方米，馆藏近3000件，以九个“百年”主题板块构成。是中国酒店行业的第一家博物馆，融会利顺德大饭店的历史文化、建筑文化、名人文化、餐饮文化及企业文化于一体，把历史场景、历史人物、文物和故事通过变化多样的展示手段，生动再现了利顺德一个半世纪的发展历程，浓缩了中国近代史的跌宕起伏，营造出可零距离触摸、深度体验历史文化的独特文博景观。\n展馆一：“百年时空”。依托老电梯和台阶廊道，利用大量天津近代珍贵明信片、饭店旧照片、天津旧租界地图等模型和实物概述饭店的历史背景。\n展馆二：“百年老屋”。追忆老屋时代，再现饭店雏形。介绍饭店创建史实、创始人、饭店初期客人身份构成以及发生过有影响的事件。\n展馆三：“百年肇基”。介绍利顺德饭店几个阶段的重要股东在政治、经济、外交、军事、文化、教育、交通、邮政以及市政建设的各个领域都有重要的影响和作为。 \n展馆四：“百年风韵”。将利顺德当年宴会厅贵客满堂，名流如云的场景局部还原。展出老菜单、老餐具、老钢琴等多件文物。\n展馆五：“百年探秘”这个展厅以油画和古典连环画的形式展示曾经发生在利顺德的秘闻轶事。\n展馆六：“百年沧桑”。道尽了饭店一个多世纪经历的变迁过程。饭店自1863年创建，历经清王朝衰败、列强殖民统治、北洋政权起落、国民政府交替、日伪侵占劫难直至新中国伟大复兴，在一个半世纪里，五次更名、九次易主，饱经风雨、历尽沧桑。\n展馆七：“百年殊荣”。在长达一个半世纪的历史长河中，利顺德成为近代风云际会、中外名人聚集之地。其中不乏革命先驱、政治领袖、军政显要、文化名流、工商巨子也有各色军阀、政客、冒险家、殖民者。这里把不同时期在利顺德聚集的中外名人集中展示给大家。\n展馆八：“百年回响”。为利顺德影视基地展示空间，在饭店取景的近百部影视剧精彩画面和现场影视明星剧照荟萃一堂。\n展馆九：“百年传承”。利顺德百年大事记，按年代纪录了利顺德跨越三个世纪的传奇经历，也见证了天津近代历史的变迁。","行业","117.2099431156178","39.11987365322997","广东省佛山市顺德区顺德博物馆","兴趣点","1"
"洛阳三彩艺术博物馆","洛阳三彩艺术博物馆位于古都洛阳历史文化街区丽景门瓮城内。洛阳三彩艺术博物馆以洛阳三彩历史脉络展和洛阳三彩釉画展为主，馆藏国内外金奖三彩作品数百件，连续多次赴中国国家博物馆、法国卢浮宫、法国大皇宫，联合国教科文组织总部，希腊亚洲艺术博物馆，韩国光州美术馆，德国柏林等展览，作品被联合国教科文组织总部、中国工艺美术馆、希腊亚洲艺术博物馆、韩国光州美术馆等收藏。","非国有","112.46520613824721","34.6822125718907","河南省洛阳市老城区三彩艺术博物馆","兴趣点","1"
